"","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv.LH_CC"
"77","Ssiderea022819",1.54038561517796,1.49648173660215,NA,NA,NA
"78","Ssiderea023224",1.05132155140378,2.7662144300446,"Ankyrin repeat","Signal transduction mechanisms",NA
"79","Ssiderea023266",-1.78281075699096,-1.35250792688814,NA,NA,NA
"80","Ssiderea023369",1.01954821873977,-2.60023102523088,"L-lactate","Energy production and conversion",NA
"81","Ssiderea023513",1.45967482394423,-1.842305553293,"Calcium channel, voltage-dependent, alpha 2 delta subunit 1a","",NA
"82","Ssiderea024655",1.36258957846457,1.8392366035982,"Belongs to the peptidase S1 family","Posttranslational modification, protein turnover, chaperones",NA
"83","Ssiderea024892",1.23247356203308,1.77656226668385,NA,NA,NA
"84","Ssiderea024962",1.31509287112284,2.52773342741826,NA,NA,NA
"85","Ssiderea025748",1.05726789148635,-3.92033577513823,NA,NA,NA
"86","Ssiderea026196",1.68422551284951,1.33953210478912,"posttranslational protein targeting to membrane, translocation","Intracellular trafficking, secretion, and vesicular transport",NA
"87","Ssiderea027144",2.44528608451407,2.99629102032342,"Selenium-binding protein 1","Inorganic ion transport and metabolism",NA
"88","Ssiderea028122",1.08867647140721,-2.93243894118323,NA,NA,NA
"89","Ssiderea028350",1.23680424828635,-1.42867006658535,NA,NA,NA
"90","Ssiderea028433",1.01702866401415,2.16612970380406,"histone H2A K63-linked ubiquitination","Signal transduction mechanisms",NA
"91","Ssiderea029010",3.31952535033418,3.09164297840095,NA,NA,NA
"92","Ssiderea029467",2.39204370886086,1.35651238919068,"calcium ion binding","Signal transduction mechanisms",NA
"93","Ssiderea029508",1.00207237378561,1.1609920175272,"podosome assembly","Cytoskeleton",NA
"94","Ssiderea029552",1.14194249179464,5.48937634134252,"Histidine phosphatase superfamily (branch 2)","Function Unknown",NA
"95","Ssiderea029802",1.15682391191172,1.04988754543031,"Family with sequence similarity 184, A and B","Function Unknown",NA
"96","Ssiderea029805",3.12664125147903,5.60447490161643,NA,NA,NA
"97","Ssiderea029846",1.02466121729808,2.81789600745512,"Cupin-like domain","Lipid transport and metabolism",NA
"98","Ssiderea030049",1.07996317095759,-18.9772639307866,"Initiation factor 5a","Translation, ribosomal structure and biogenesis",NA
"99","Ssiderea030069",1.12697756692452,2.08819550355403,"phosphopyruvate hydratase activity","Carbohydrate transport and metabolism",NA
"100","Ssiderea030383",1.09386778640167,-1.07065437362213,NA,NA,NA
"101","Ssiderea031430",-1.63419883676658,-2.87761773334545,NA,NA,NA
"102","Ssiderea031482",1.00566458340304,1.75736823531874,"It is involved in the biological process described with","Posttranslational modification, protein turnover, chaperones",NA
"103","Ssiderea031598",4.63980099895212,13.4395227617975,"Egl-9 family hypoxia-inducible factor","Signal transduction mechanisms",NA
"104","Ssiderea031617",1.10052889977246,-2.40991521516606,"WAP four-disulfide core domain","Extracellular structures",NA
"105","Ssiderea032615",1.64053607537343,3.44987911615008,NA,NA,NA
"106","Ssiderea032873",1.64820465197808,1.1611511884198,NA,NA,NA
"107","Ssiderea033307",1.04985515994948,-1.14253722204605,"Protein prenyltransferase activity. It is involved in the biological process described with protein prenylation","Posttranslational modification, protein turnover, chaperones",NA
"108","Ssiderea033479",1.00076078865555,5.21010588165477,NA,NA,NA
"109","Ssiderea033487",1.89178622092163,4.26685663857629,NA,NA,NA
"110","Ssiderea033625",2.56509789114977,1.91865019292257,NA,NA,NA
"111","Ssiderea033626",1.40645981384037,1.48887132491577,NA,NA,NA
"112","Ssiderea033647",1.29139550095794,2.29972773811681,NA,NA,NA
"113","Ssiderea033671",9.84109778139642,11.2281772175883,NA,NA,NA
"114","Ssiderea033675",10.9866036274231,12.0092263281294,NA,NA,NA
"115","Ssiderea033678",4.54856644128612,2.83227299945483,NA,NA,NA
"116","Ssiderea033816",1.66374539794711,1.87102839481825,"carbohydrate binding","",NA
"117","Ssiderea033884",1.76271162711638,3.02163445071031,NA,NA,NA
"118","Ssiderea034174",1.08074532819672,1.20426975359185,"collagen","Extracellular structures",NA
"119","Ssiderea034786",1.18481645467933,2.81854023930742,"Filamin C, gamma","Cytoskeleton",NA
"120","Ssiderea034936",-1.22057071040207,-3.07837010115603,"Cell adhesion molecule","Signal transduction mechanisms",NA
"121","Ssiderea035505",1.21388471685481,2.33448189253981,NA,NA,NA
"122","Ssiderea035890",1.31509287112284,1.50274519761448,NA,NA,NA
"123","Ssiderea036714",3.27283050390068,3.37889018059115,NA,NA,NA
"124","Ssiderea036834",1.64820465197808,4.72622625926759,NA,NA,NA
"125","Ssiderea037540",3.14393759618285,1.93201980192805,"Common central domain of tyrosinase","Posttranslational modification, protein turnover, chaperones",NA
"126","Ssiderea037541",6.16462995270689,2.19754831898468,"serine-type endopeptidase inhibitor activity","Posttranslational modification, protein turnover, chaperones",NA
"127","Ssiderea037729",1.24255951172476,2.76278412106762,"quinone binding","Energy production and conversion",NA
"128","Ssiderea037981",1.01492070832747,1.37274832071825,"positive regulation of neuron projection development","Function Unknown",NA
"129","Ssiderea038150",1.92626746802659,1.21653896786759,NA,NA,NA
"130","Ssiderea038200",1.10727747830537,1.67719862589379,"Carboxylesterase family","Carbohydrate transport and metabolism",NA
"131","Ssiderea038345",1.49635898555903,3.12004993461391,"Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family","Cytoskeleton",NA
"132","Ssiderea038430",1.36258957846457,2.56151747513295,"structural constituent of cuticle","Extracellular structures",NA
"133","Ssiderea038439",1.64820465197808,4.81253588858786,NA,NA,NA
"134","Ssiderea038569",3.37088116583112,2.73115305271594,NA,NA,NA
"135","Ssiderea038585",1.31509287112284,2.35205387237295,NA,NA,NA
"136","Ssiderea038691",1.13529498546061,2.7018541166509,NA,NA,NA
"137","Ssiderea039136",-1.95877576943173,-1.70781114709224,"Mucin 4, cell surface associated","Signal transduction mechanisms",NA
"138","Ssiderea039263",1.65930375288828,1.07461879736097,"Fibrillar collagens C-terminal domain","Extracellular structures",NA
"139","Ssiderea039355",1.88340791161636,-1.20822652361984,"60s ribosomal protein","Translation, ribosomal structure and biogenesis",NA
"140","Ssiderea039384",1.68379271680057,3.28678766079739,NA,NA,NA
"141","Ssiderea040225",1.00681890897403,-3.35011435974223,"supervillin","Cytoskeleton",NA
"142","Ssiderea040273",-1.01492070832747,-1.78425281810716,"heterogeneous nuclear ribonucleoprotein","RNA processing and modification",NA
"143","Ssiderea040656",1.02427439523344,1.84667098700256,NA,NA,NA
"144","Ssiderea041776",-1.29414593527576,-1.82614035224223,"Guanine nucleotide exchange factor for Ras-like small GTPases","Signal transduction mechanisms",NA
"145","Ssiderea042128",1.40686144584992,1.51016008938342,"Myosin, light","Cytoskeleton",NA
"146","Ssiderea042178",1.29139550095794,1.67520480422974,NA,NA,NA
"147","Ssiderea042330",-1.03812050527686,-8.7179163702075,"Sterol-sensing domain of SREBP cleavage-activation","Lipid transport and metabolism",NA
"148","Ssiderea042504",1.4595134434349,1.29910212935575,"metal-dependent hydrolase with the TIM-barrel fold","Carbohydrate transport and metabolism",NA
"149","Ssiderea042652",-1.00503846406216,1.08703818813822,"betaine-homocysteine S-methyltransferase activity","Amino acid transport and metabolism",NA
"150","Ssiderea042819",2.01878274967941,3.4049171998339,NA,NA,NA
"151","Ssiderea044659",1.62324973572624,1.65771827878924,"Malate dehydrogenase","Energy production and conversion",NA
"152","Ssiderea044678",-2.72014095450478,-7.54849529727023,"annexin A6","Intracellular trafficking, secretion, and vesicular transport",NA
"153","Ssiderea044860",1.29493049221021,1.31802831885527,"Ndr family","Function Unknown",NA
"154","Ssiderea045223",2.35266528514557,3.60731852306841,"ephrin receptor binding","Signal transduction mechanisms",NA
"155","Ssiderea045236",1.5743500205043,2.93083965474538,NA,NA,NA
"156","Ssiderea045901",1.07719819316947,1.06438574082768,"benzodiazepine receptor binding","Signal transduction mechanisms",NA
"157","Ssiderea046072",1.15719890594455,1.13153548655266,"acetyltransferase activator activity","Function Unknown",NA
"158","Ssiderea047239",1.07879763048339,3.16858949959649,"brca1 gene 1","Function Unknown",NA
"159","Ssiderea047625",1.40406716883333,-1.13970561415822,"ribosomal protein","Translation, ribosomal structure and biogenesis",NA
"160","Ssiderea047859",-1.27922708257751,-3.00172803904997,"Belongs to the peptidase M10A family","Posttranslational modification, protein turnover, chaperones",NA
"161","Ssiderea048360",6.16462995270689,8.42274924076919,"Serpentine type 7TM GPCR chemoreceptor Srx","Function Unknown",NA
"162","Ssiderea048486",1.03470691452438,2.19810661811223,NA,NA,NA
"163","Ssiderea049169",1.07879763048339,-1.71863220829289,"translation","Translation, ribosomal structure and biogenesis",NA
"164","Ssiderea049437",4.61638054780286,5.87131267292376,NA,NA,NA
"165","Ssiderea050054",1.15682391191172,7.99267123671398,"Macrophage migration inhibitory","Defense mechanisms",NA
"166","Ssiderea050946",1.58912121984579,1.2465675113652,NA,NA,NA
"167","Ssiderea050947",2.87657669943878,6.88487634760599,NA,NA,NA
"168","Ssiderea051123",1.70171961990263,1.20665064033904,"7SK snRNA binding","Transcription",NA
"169","Ssiderea051176",1.09386778640167,4.18543132570526,"Ubiquitin-2 like Rad60 SUMO-like","Posttranslational modification, protein turnover, chaperones",NA
"170","Ssiderea051243",2.49302373367995,1.73770577927045,NA,NA,NA
"171","Ssiderea051443",1.07205948958911,-1.21980384956545,"ribosomal large subunit assembly","Translation, ribosomal structure and biogenesis",NA
"172","Ssiderea051574",1.08209422627101,1.33953210478912,"Secreted frizzled-related protein","Signal transduction mechanisms",NA
"173","Ssiderea051703",1.27308785499505,2.99168716062005,"Glutathione S-transferase, C-terminal domain","Posttranslational modification, protein turnover, chaperones",NA
"174","Ssiderea051704",2.34631812914329,5.60469588082972,"Glutathione S-transferase, C-terminal domain","Posttranslational modification, protein turnover, chaperones",NA
"175","Ssiderea051780",-1.86152718819916,-7.16688028078701,NA,NA,NA
"176","Ssiderea051895",1.25238892629259,3.18171620025522,"[heparan sulfate]-glucosamine N-sulfotransferase activity","Posttranslational modification, protein turnover, chaperones",NA
"177","Ssiderea052005",1.08867647140721,2.81191840622025,"GTP-specific succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","Energy production and conversion",NA
"178","Ssiderea052054",1.03812050527686,2.17662107520574,"Carboxypeptidase","Posttranslational modification, protein turnover, chaperones",NA
"179","Ssiderea052229",1.40049478760845,8.41639460929829,NA,NA,NA
"180","Ssiderea052394",4.45068349421605,2.63350643668192,NA,NA,NA
"181","Ssiderea052473",1.21938821691528,5.35952830449741,"Cupin-like domain","",NA
"182","Ssiderea052887",1.07652007435872,2.05887769463794,"electron transfer activity","Energy production and conversion",NA
"183","Ssiderea053049",1.3276384265172,1.68452200694377,"adherens junction organization","Cytoskeleton",NA
"184","Ssiderea053777",1.26609685248535,3.0121414669622,"actin monomer binding","Cell motility",NA
"185","Ssiderea053828",1.00475133192339,14.5989744340819,NA,NA,NA
"186","Ssiderea054350",1.21938821691528,-3.73526270419079,"Transferrin","Extracellular structures",NA
"187","Ssiderea054485",2.25087272218129,-5.92668898956861,"Solute carrier family 12","Inorganic ion transport and metabolism",NA
"188","Ssiderea054517",1.60580931472868,8.78072280743618,"Universal stress protein family","Signal transduction mechanisms",NA
"189","Ssiderea054861",-1.27844721149116,-8.62137776474426,NA,NA,NA
"190","Ssiderea054862",-1.36073536069049,-12.6780094984678,NA,NA,NA
"191","Ssiderea055226",1.27844721149116,1.66871126539902,"glucuronosyltransferase activity","Carbohydrate transport and metabolism",NA
"192","Ssiderea055233",1.83789839153658,8.36850250021359,"glucuronosyltransferase activity","Carbohydrate transport and metabolism",NA
"193","Ssiderea055265",1.86152718819916,7.2562768259595,NA,NA,NA
"194","Ssiderea058819",5.77734681511482,2.68682105862673,NA,NA,NA
"195","Ssiderea059107",-1.07042542881138,-1.13627991016861,"plexin domain-containing protein","Extracellular structures",NA
"196","Ssiderea60367",2.02401212799386,3.64423024026225,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",NA
"197","Ssiderea60478",-1.51086046679289,-1.04270936802472,NA,NA,NA
"198","Ssiderea60508",1.15727584840585,1.48887132491577,"-","",NA
"199","Ssiderea60633",1.29493049221021,1.11019157243725,NA,NA,NA
"200","Ssiderea62250",1.33607296618101,4.20652450594972,"tumor necrosis factor","Signal transduction mechanisms",NA
"201","Ssiderea62342",4.78429520456276,6.4876611875224,NA,NA,NA
"202","Ssiderea62687",1.04715442548901,2.42444348870514,"molting cycle, collagen and cuticulin-based cuticle","",NA
"203","Ssiderea62892",1.05599881363993,1.02458128548293,NA,NA,NA
"204","Ssiderea000142",1.75220567360132,NA,"myosin VI binding","Signal transduction mechanisms",2.37083706877844
"205","Ssiderea000160",1.24522352933941,NA,"Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(0) domain and the peripheric stalk, which acts as a stator to hold the catalytic alpha(3)beta(3) subcomplex and subunit a ATP6 static relative to the rotary elements","Energy production and conversion",2.05873982488852
"206","Ssiderea000534",1.18590690088165,NA,"ribosomal protein","Translation, ribosomal structure and biogenesis",-1.00514436303467
"207","Ssiderea000695",1.53979610749361,NA,NA,NA,4.49723370635757
"208","Ssiderea000744",6.16462995270689,NA,NA,NA,1.97490372456305
"209","Ssiderea001415",1.67060834924017,NA,NA,NA,2.52658580239864
"210","Ssiderea001633",1.01286220909102,NA,"protein folding in endoplasmic reticulum","Function Unknown",-2.50764991223421
"211","Ssiderea001921",1.32573355568843,NA,"axonal fasciculation","Signal transduction mechanisms",5.38295109885576
"212","Ssiderea002122",1.0784042731739,NA,"rRNA binding","Translation, ribosomal structure and biogenesis",-1.57578999104661
"213","Ssiderea002156",1.11121092639896,NA,NA,NA,3.3947625108338
"214","Ssiderea002178",-5.64013455778459,NA,"erythroblast transformation specific domain","Transcription",-1.36850208073692
"215","Ssiderea002627",-1.95877576943173,NA,NA,NA,-1.32394835385572
"216","Ssiderea003480",2.04267896656188,NA,NA,NA,1.7603544251051
"217","Ssiderea003482",1.78281075699096,NA,"Tropomyosin","Cytoskeleton",1.7829215524107
"218","Ssiderea003526",1.30691080116163,NA,"-","",-1.03663898475458
"219","Ssiderea003783",1.51771262840811,NA,"ATP binding","Cytoskeleton",1.97894199782604
"220","Ssiderea004149",1.64820465197808,NA,"protein folding","Posttranslational modification, protein turnover, chaperones",1.80673155655866
"221","Ssiderea004285",1.38883474140024,NA,"Serine peptidase inhibitor, Kunitz type, 2","Posttranslational modification, protein turnover, chaperones",3.61641895261214
"222","Ssiderea004288",2.81324542624695,NA,NA,NA,1.88900972742421
"223","Ssiderea004374",1.26922071569766,NA,"neurotrophin TRKA receptor binding","Signal transduction mechanisms",1.10820883728569
"224","Ssiderea004457",2.57241294654113,NA,"detection of mechanical stimulus","",1.64375962624313
"225","Ssiderea005345",1.0539083233207,NA,NA,NA,2.18969561497677
"226","Ssiderea005375",1.16954638366433,NA,NA,NA,9.44052626301685
"227","Ssiderea005376",1.21938821691528,NA,NA,NA,17.8301708403678
"228","Ssiderea005439",2.37772138159771,NA,"Ras association (RalGDS/AF-6) domain","Function Unknown",1.6722450626154
"229","Ssiderea005967",1.1155167787832,NA,"D-serine biosynthetic process","",1.08491841936124
"230","Ssiderea006334",1.31255293980622,NA,"Calcium ion binding. It is involved in the biological process described with cell adhesion","Posttranslational modification, protein turnover, chaperones",1.04601450748523
"231","Ssiderea006406",5.76485083510172,NA,NA,NA,1.0273283949842
"232","Ssiderea006435",1.22057071040207,NA,"structural constituent of ribosome","Translation, ribosomal structure and biogenesis",-3.44824341729129
"233","Ssiderea006441",1.10160183777639,NA,"gamete generation","Transcription",2.89904972902388
"234","Ssiderea006599",1.74739044728767,NA,"supervillin","Cytoskeleton",1.11096869919703
"235","Ssiderea006779",1.45722056388848,NA,"N-acetyltransferase 16","Function Unknown",2.03875045228321
"236","Ssiderea006856",1.09048420579066,NA,NA,NA,1.34550369947466
"237","Ssiderea006928",1.64053607537343,NA,NA,NA,1.79534213783641
"238","Ssiderea006929",1.2480539405208,NA,NA,NA,1.30093333895703
"239","Ssiderea006932",1.64053607537343,NA,NA,NA,1.68354926772298
"240","Ssiderea007939",1.09386778640167,NA,"structural constituent of ribosome","Translation, ribosomal structure and biogenesis",-2.36457533202204
"241","Ssiderea008049",1.40406716883333,NA,"Family with sequence similarity 188, member B","Intracellular trafficking, secretion, and vesicular transport",1.19476669376298
"242","Ssiderea008293",1.07446476951047,NA,"UPF0728 protein C10orf53 homolog","Function Unknown",3.56308873795236
"243","Ssiderea008900",1.57972051105002,NA,"Belongs to the universal ribosomal protein uL5 family","Translation, ribosomal structure and biogenesis",-1.28425350010457
"244","Ssiderea009047",1.46776376165512,NA,"Coagulation factor 5/8 C-terminal domain, discoidin domain","Signal transduction mechanisms",2.92037495723992
"245","Ssiderea009116",1.67484966552812,NA,"Lipocalin-like domain","Cell wall/membrane/envelope biogenesis",-1.8685772715903
"246","Ssiderea009538",1.00880479007692,NA,"Histone h2b","Chromatin structure and dynamics",4.49163993813473
"247","Ssiderea009898",1.08724796288719,NA,"Papain family cysteine protease","Posttranslational modification, protein turnover, chaperones",-1.04603995485555
"248","Ssiderea009999",1.99713762667243,NA,"Acid trehalase-like","Carbohydrate transport and metabolism",-109.867314605767
"249","Ssiderea010003",1.98756288761456,NA,NA,NA,1.02749450187104
"250","Ssiderea010040",1.04819293861646,NA,"NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain","Function Unknown",6.32432892860136
"251","Ssiderea010197",1.00307072817822,NA,"Connector enhancer of kinase suppressor of ras","Signal transduction mechanisms",3.67355483143531
"252","Ssiderea010376",1.03931306238075,NA,"homogentisate 1,2-dioxygenase activity","Amino acid transport and metabolism",1.82992347991069
"253","Ssiderea010957",1.19296760056757,NA,"ribosomal protein","Translation, ribosomal structure and biogenesis",-1.60610099074527
"254","Ssiderea011174",3.53570751571451,NA,"serine-type endopeptidase inhibitor activity","Posttranslational modification, protein turnover, chaperones",3.54448524372516
"255","Ssiderea011572",1.48881516717365,NA,NA,NA,1.40909934853117
"256","Ssiderea011577",1.3145652820879,NA,NA,NA,1.48977812563474
"257","Ssiderea011646",1.03254756757463,NA,"Scavenger receptor Cys-rich","Signal transduction mechanisms",11.7775036497969
"258","Ssiderea011989",-1.21938821691528,NA,"mRNA processing","RNA processing and modification",-1.02157521933392
"259","Ssiderea012117",3.12664125147903,NA,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like","Signal transduction mechanisms",1.27206409243668
"260","Ssiderea012121",1.27562229339564,NA,"Lipoxygenase homology","Function Unknown",1.88797186462836
"261","Ssiderea012122",3.27220612207994,NA,"Lipoxygenase homology","",3.05858515233641
"262","Ssiderea012146",1.33362399208655,NA,"Ubiquitin-like modifier","Function Unknown",3.88025506862445
"263","Ssiderea012241",1.26790069752854,NA,"cytoskeletal anchoring at plasma membrane","Extracellular structures",3.19072963869942
"264","Ssiderea012793",1.09688988780385,NA,"positive regulation of Golgi to plasma membrane protein transport","Signal transduction mechanisms",-1.65229347076672
"265","Ssiderea013116",1.55323271198332,NA,"Belongs to the peptidase S1 family","Posttranslational modification, protein turnover, chaperones",1.88970391571131
"266","Ssiderea013120",2.6508131713595,NA,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",1.26702117191038
"267","Ssiderea013295",1.15178597490565,NA,"positive regulation of skeletal muscle acetylcholine-gated channel clustering","Function Unknown",2.59678009226543
"268","Ssiderea013350",1.08867647140721,NA,NA,NA,3.40665424662693
"269","Ssiderea013425",1.26908147921629,NA,"Sulfide quinone","Energy production and conversion",3.73317353695501
"270","Ssiderea013701",1.04308625949605,NA,"hematopoietic cell-specific Lyn substrate 1","Signal transduction mechanisms",2.86147529598937
"271","Ssiderea013791",1.18438605044372,NA,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",-1.63256998858678
"272","Ssiderea014521",3.22287577816107,NA,NA,NA,2.24447220608397
"273","Ssiderea014540",1.17323138528773,NA,"RNA-binding protein Musashi homolog","RNA processing and modification",-5.4200744658999
"274","Ssiderea014556",-1.7818558606584,NA,"Paired box 3","Transcription",-2.41891770579881
"275","Ssiderea014817",1.15682391191172,NA,"o-methyltransferase","Posttranslational modification, protein turnover, chaperones",2.2361649599853
"276","Ssiderea014838",1.27844721149116,NA,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","Function Unknown",14.6434598360616
"277","Ssiderea014953",1.03274880894491,NA,NA,NA,3.56308873795236
"278","Ssiderea015074",-1.33853827891191,NA,"peptidase inhibitor activity","",-1.2647656050531
"279","Ssiderea015151",1.12870377515916,NA,"serine arginine-rich splicing factor","RNA processing and modification",-2.45458077184574
"280","Ssiderea015272",1.46781205730669,NA,"protein-cysteine S-acyltransferase activity","Function Unknown",-2.59255506704473
"281","Ssiderea015527",-1.09386778640167,NA,NA,NA,-1.07614107701739
"282","Ssiderea015602",1.31255293980622,NA,"translational elongation","Translation, ribosomal structure and biogenesis",-3.31255953063169
"283","Ssiderea015872",2.01631314792157,NA,"structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning",4.69280962534772
"284","Ssiderea016156",1.02053870522042,NA,"Belongs to the eukaryotic ribosomal protein eS4 family","Translation, ribosomal structure and biogenesis",-1.25321135573117
"285","Ssiderea016380",1.1155167787832,NA,"ligase 1","Chromatin structure and dynamics",-1.17201950384356
"286","Ssiderea016649",1.33660007896889,NA,"Belongs to the tropomyosin family","",1.74881589798106
"287","Ssiderea017473",1.19246398382321,NA,NA,NA,1.13567200524942
"288","Ssiderea018648",1.27844721149116,NA,"ribosomal small subunit assembly","Translation, ribosomal structure and biogenesis",-1.7603544251051
"289","Ssiderea018681",1.33062294212343,NA,"oxidoreductase activity, oxidizing metal ions, oxygen as acceptor","Inorganic ion transport and metabolism",1.06543619089804
"290","Ssiderea018826",1.13638919416346,NA,"Wax ester synthase-like Acyl-CoA acyltransferase domain","Function Unknown",1.06115793880864
"291","Ssiderea018987",-1.60611434530991,NA,"negative regulation of triglyceride biosynthetic process","Signal transduction mechanisms",-2.82335038104727
"292","Ssiderea019064",1.06178142615619,NA,"long-chain-acyl-CoA dehydrogenase activity","Lipid transport and metabolism",-2.14988845327132
"293","Ssiderea019309",1.21814288802561,NA,"Universal stress protein family","Signal transduction mechanisms",4.98870776003929
"294","Ssiderea019357",1.03146473384083,NA,NA,NA,1.28546113992077
"295","Ssiderea019445",1.09051536917133,NA,"structural constituent of ribosome","Translation, ribosomal structure and biogenesis",-1.07890739594202
"296","Ssiderea019828",1.14362403059917,NA,"Mucin 4, cell surface associated","Signal transduction mechanisms",2.9599541074979
"297","Ssiderea019931",2.41068196219623,NA,"Lipoxygenase homology 2 (beta barrel) domain","Function Unknown",4.47900127655049
"298","Ssiderea019944",5.43431406136354,NA,NA,NA,6.17320739043567
"299","Ssiderea019945",2.66576334415739,NA,NA,NA,1.47566659835728
"300","Ssiderea020286",1.52056234928069,NA,"6-O-sulfation enzyme which catalyzes the transfer of sulfate from 3'-phosphoadenosine 5'-phosphosulfate (PAPS) to position 6 of the N-sulfoglucosamine residue (GlcNS) of heparan sulfate","",10.6697292720594
"301","Ssiderea020323",1.33062294212343,NA,"Hemicentin 1","Signal transduction mechanisms",1.00081788520298
"302","Ssiderea020402",1.22743956942968,NA,NA,NA,9.44052626301685
"303","Ssiderea021340",1.40316289276197,NA,"Ectoine synthase","Function Unknown",1.14148988781185
"304","Ssiderea021669",3.72155040763228,NA,"N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity","Carbohydrate transport and metabolism",2.82335038104727
"305","Ssiderea021959",-1.21987981328492,NA,"PX domain","Signal transduction mechanisms",-2.64357590196905
"306","Ssiderea022100",1.51303161010215,NA,"Failed axon connections homolog","Signal transduction mechanisms",1.67784277113027
"307","Ssiderea022140",1.4017134040197,NA,"Phosphoethanolamine","Lipid transport and metabolism",-2.54166814961938
"308","Ssiderea022757",1.69180554383086,NA,NA,NA,1.42606004031933
"309","Ssiderea022819",1.54038561517796,NA,NA,NA,1.58624885470861
"310","Ssiderea022859",-1.12535734130296,NA,"DBH-like monooxygenase protein 1","Amino acid transport and metabolism",-1.06688759822932
"311","Ssiderea023224",1.05132155140378,NA,"Ankyrin repeat","Signal transduction mechanisms",1.63376588747211
"312","Ssiderea023266",-1.78281075699096,NA,NA,NA,-1.14923362353739
"313","Ssiderea023369",1.01954821873977,NA,"L-lactate","Energy production and conversion",-3.13225009053168
"314","Ssiderea023516",1.03812050527686,NA,"ATP:ADP antiporter activity","Energy production and conversion",-2.77470265212246
"315","Ssiderea024010",1.3276384265172,NA,"FK506 binding protein 15","Posttranslational modification, protein turnover, chaperones",1.00912827350555
"316","Ssiderea024256",1.25925624769155,NA,NA,NA,1.46991655088038
"317","Ssiderea024655",1.36258957846457,NA,"Belongs to the peptidase S1 family","Posttranslational modification, protein turnover, chaperones",1.80673155655866
"318","Ssiderea024883",1.00566458340304,NA,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",1.47037384328877
"319","Ssiderea024892",1.23247356203308,NA,NA,NA,1.1378352042522
"320","Ssiderea024962",1.31509287112284,NA,NA,NA,2.1139307790976
"321","Ssiderea025748",1.05726789148635,NA,NA,NA,-3.76872154823646
"322","Ssiderea025865",1.06178142615619,NA,NA,NA,1.22214447919114
"323","Ssiderea026263",1.62788299884765,NA,NA,NA,1.11117574517969
"324","Ssiderea027144",2.44528608451407,NA,"Selenium-binding protein 1","Inorganic ion transport and metabolism",3.13259777763475
"325","Ssiderea028103",1.10052889977246,NA,"Protein phosphatase 1, regulatory subunit","RNA processing and modification",-1.82471781516513
"326","Ssiderea028122",1.08867647140721,NA,NA,NA,-3.90065960234872
"327","Ssiderea028433",1.01702866401415,NA,"histone H2A K63-linked ubiquitination","Signal transduction mechanisms",5.11934281050095
"328","Ssiderea028561",-2.29062318481988,NA,"thioesterase binding","Posttranslational modification, protein turnover, chaperones",-1.99742786720232
"329","Ssiderea029010",3.31952535033418,NA,NA,NA,4.99280761052694
"330","Ssiderea029508",1.00207237378561,NA,"podosome assembly","Cytoskeleton",1.60792795336177
"331","Ssiderea029552",1.14194249179464,NA,"Histidine phosphatase superfamily (branch 2)","Function Unknown",7.59228952520056
"332","Ssiderea029805",3.12664125147903,NA,NA,NA,5.16717775261446
"333","Ssiderea029844",1.95877576943173,NA,NA,NA,1.05804258065515
"334","Ssiderea029846",1.02466121729808,NA,"Cupin-like domain","Lipid transport and metabolism",1.99817768907241
"335","Ssiderea030049",1.07996317095759,NA,"Initiation factor 5a","Translation, ribosomal structure and biogenesis",-23.0406372025859
"336","Ssiderea030069",1.12697756692452,NA,"phosphopyruvate hydratase activity","Carbohydrate transport and metabolism",2.29179179485788
"337","Ssiderea031430",-1.63419883676658,NA,NA,NA,-5.38295109885576
"338","Ssiderea031482",1.00566458340304,NA,"It is involved in the biological process described with","Posttranslational modification, protein turnover, chaperones",1.80673155655866
"339","Ssiderea031598",4.63980099895212,NA,"Egl-9 family hypoxia-inducible factor","Signal transduction mechanisms",22.0070081550007
"340","Ssiderea031617",1.10052889977246,NA,"WAP four-disulfide core domain","Extracellular structures",-2.28169666267011
