"","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"1649","Ofaveolata025133",NA,NA,NA,NA,-1.69512396311876,-6.75845834048316
"1650","Ofaveolata025135",NA,NA,"Collagen triple helix",NA,-1.00642458372396,-1.72122778501057
"1651","Ofaveolata025231",NA,NA,NA,NA,2.79635132822748,8.49073666731243
"1652","Ofaveolata025250",NA,NA,NA,NA,-1.47046119202647,-1.16517485833359
"1653","Ofaveolata025330",NA,NA,NA,NA,-4.2655889202669,2.42164433092228
"1654","Ofaveolata025369",NA,NA,"manganese-transporting ATPase activity","Inorganic ion transport and metabolism",1.63843008796506,2.41246548350961
"1655","Ofaveolata025431",NA,NA,"semaphorin receptor binding","Signal transduction mechanisms",6.3700699070655,8.04621635309167
"1656","Ofaveolata025432",NA,NA,NA,NA,3.43690134741259,3.06679774783671
"1657","Ofaveolata025474",NA,NA,"Dehydrogenase reductase SDR family member","Secondary metabolites biosynthesis, transport and catabolism",-2.07458871854027,-5.12479952290289
"1658","Ofaveolata025520",NA,NA,"Arp2/3 complex-mediated actin nucleation","Cytoskeleton",-1.10507497538155,-5.59541809286737
"1659","Ofaveolata025522",NA,NA,"Protein tyrosine kinase","Signal transduction mechanisms",8.45426204920095,11.7106904312673
"1660","Ofaveolata025659",NA,NA,"establishment of animal organ orientation","Transcription",2.29789641745787,5.99911983028916
"1661","Ofaveolata025717",NA,NA,"regulation of ryanodine-sensitive calcium-release channel activity",NA,1.40471063760715,1.32669003947401
"1662","Ofaveolata025755",NA,NA,"negative regulation of sequestering of triglyceride",NA,-1.90122396087079,-1.59640991767551
"1663","Ofaveolata025791",NA,NA,NA,NA,1.24699275571798,8.9210490383191
"1664","Ofaveolata025817",NA,NA,"Responsible for the deiodination of T4 (3,5,3',5'- tetraiodothyronine)","Energy production and conversion",-1.29028246150485,-4.67226649486501
"1665","Ofaveolata025818",NA,NA,NA,NA,-1.40631482341428,-2.24039852188291
"1666","Ofaveolata025849",NA,NA,"Myosin, light","Cytoskeleton",1.23051317207094,1.2487563504907
"1667","Ofaveolata025870",NA,NA,NA,NA,-1.42381737201436,-2.262898851409
"1668","Ofaveolata025982",NA,NA,"establishment of planar polarity involved in neural tube closure",NA,1.22961365229076,7.63009973172003
"1669","Ofaveolata026014",NA,NA,NA,NA,-1.04997083460969,-4.14737646214546
"1670","Ofaveolata026080",NA,NA,NA,NA,-1.53962244684585,-5.26292214220764
"1671","Ofaveolata026092",NA,NA,NA,NA,-1.66022324581261,-3.02116639818043
"1672","Ofaveolata026102",NA,NA,NA,NA,-2.97442146834337,-1.58748563493555
"1673","Ofaveolata026113",NA,NA,"amine sulfotransferase activity",NA,3.97566500814296,4.48321230215161
"1674","Ofaveolata026133",NA,NA,"methyltransferase","Secondary metabolites biosynthesis, transport and catabolism",1.36843107667474,1.55439671237496
"1675","Ofaveolata026149",NA,NA,"Cleavage and polyadenylation","RNA processing and modification",1.21685327533111,11.4629524659099
"1676","Ofaveolata026244",NA,NA,"regulation of cell cycle",NA,-1.39990339057585,1.90578061449158
"1677","Ofaveolata026251",NA,NA,NA,NA,-1.41852232603767,-4.07028267802258
"1678","Ofaveolata026266",NA,NA,NA,NA,-1.27955633444314,-1.56875846573193
"1679","Ofaveolata026271",NA,NA,"cell cycle G1/S phase transition","Cell cycle control, cell division, chromosome partitioning",2.61938949044171,2.72116737285923
"1680","Ofaveolata026272",NA,NA,"5-oxoprolinase (ATP-hydrolyzing) activity","Amino acid transport and metabolism",3.04348430510063,1.51760804164673
"1681","Ofaveolata026368",NA,NA,"Metastasis suppressor protein 1-like",NA,3.93943376622602,1.03991849164745
"1682","Ofaveolata026401",NA,NA,"V-maf avian musculoaponeurotic fibrosarcoma oncogene homolog","Transcription",-1.69512396311876,-4.01527067050454
"1683","Ofaveolata026424",NA,NA,"zinc ion binding","Posttranslational modification, protein turnover, chaperones",6.12375042031504,8.01788115735288
"1684","Ofaveolata026429",NA,NA,"Zinc finger, C3HC4 type (RING finger)","Posttranslational modification, protein turnover, chaperones",-1.05429245030929,-4.69715674192489
"1685","Ofaveolata026430",NA,NA,NA,NA,-5.20542889729071,-7.75160087760608
"1686","Ofaveolata026524",NA,NA,"N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity","Carbohydrate transport and metabolism",1.53506927703316,4.95355723272395
"1687","Ofaveolata026525",NA,NA,"Kelch motif","Signal transduction mechanisms",4.0970490648654,18.9541326273458
"1688","Ofaveolata026548",NA,NA,NA,NA,-1.21191386909469,-3.03170195136145
"1689","Ofaveolata026560",NA,NA,NA,NA,-1.1827153451423,-2.12757314827539
"1690","Ofaveolata026701",NA,NA,NA,NA,-2.31525524508167,-2.71017197603405
"1691","Ofaveolata026785",NA,NA,"dipeptidyl-peptidase activity","Posttranslational modification, protein turnover, chaperones",-2.90207933857807,-3.12548518765226
"1692","Ofaveolata026807",NA,NA,"G-protein coupled receptor activity","Posttranslational modification, protein turnover, chaperones",1.25719596060647,2.72321257921828
"1693","Ofaveolata026861",NA,NA,NA,NA,2.6880254045858,4.66972537422362
"1694","Ofaveolata026878",NA,NA,"C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","",-1.02857020912827,-1.35289305623219
"1695","Ofaveolata026914",NA,NA,NA,NA,1.02528624734493,4.88561174027493
"1696","Ofaveolata026928",NA,NA,"Calcium-binding protein","",-1.14161559348591,-1.45844424115359
"1697","Ofaveolata026932",NA,NA,"N-acetylglucosamine 6-O-sulfotransferase activity","Posttranslational modification, protein turnover, chaperones",1.0756807247781,5.41112390921691
"1698","Ofaveolata026982",NA,NA,"RNA helicase activity","RNA processing and modification",-1.19644943097638,-1.14624291518891
"1699","Ofaveolata026992",NA,NA,NA,NA,-3.19462582824967,-2.44121808216112
"1700","Ofaveolata026995",NA,NA,"Coagulation factor 5/8 C-terminal domain, discoidin domain","Signal transduction mechanisms",-2.34132696465394,-2.31981733923987
"1701","Ofaveolata027016",NA,NA,"Sterol-sensing domain of SREBP cleavage-activation","Lipid transport and metabolism",1.55954441145014,4.68845756080503
"1702","Ofaveolata027037",NA,NA,NA,NA,-1.071303453347,-2.94858709524618
"1703","Ofaveolata027047",NA,NA,NA,NA,1.54129094955883,5.96991998432683
"1704","Ofaveolata027053",NA,NA,NA,NA,-1.63010771357452,-4.72115362216366
"1705","Ofaveolata027055",NA,NA,"Myosin, light","Cytoskeleton",1.52826604885792,1.03673101029064
"1706","Ofaveolata027056",NA,NA,"metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones",3.462720694183,4.72979622361592
"1707","Ofaveolata027085",NA,NA,NA,NA,3.79734868999039,1.94620010456216
"1708","Ofaveolata027100",NA,NA,"BLOC-2 complex binding","Amino acid transport and metabolism",1.51277827305226,2.30937780345752
"1709","Ofaveolata027102",NA,NA,NA,NA,-1.192311925285,-6.8209299042565
"1710","Ofaveolata027116",NA,NA,"protein tyrosine kinase collagen receptor activity","",1.67311865836163,8.44614011183251
"1711","Ofaveolata027149",NA,NA,NA,NA,1.64562595736192,8.87869170346904
"1712","Ofaveolata027183",NA,NA,"Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","Energy production and conversion",1.02112200252663,1.85845844526166
"1713","Ofaveolata027185",NA,NA,"common myeloid progenitor cell proliferation",NA,1.86016316265505,2.44955566873236
"1714","Ofaveolata027211",NA,NA,"phosphoglucomutase activity","Carbohydrate transport and metabolism",-2.71551238101494,-5.52191811083928
"1715","Ofaveolata027251",NA,NA,"Polysaccharide deacetylase",NA,-1.5358844894583,-1.97869467664555
"1716","Ofaveolata027262",NA,NA,"histone acetyltransferase activity",NA,-1.19745575031586,-4.09510359302606
"1717","Ofaveolata027266",NA,NA,NA,NA,-2.74282263076281,-1.15308827468132
"1718","Ofaveolata027273",NA,NA,NA,NA,-1.71514233722353,-2.96986966444014
"1719","Ofaveolata027275",NA,NA,"Helicase conserved C-terminal domain","RNA processing and modification",1.88325131888412,1.36040938276268
"1720","Ofaveolata027281",NA,NA,NA,NA,3.49704676062277,1.989761957756
"1721","Ofaveolata027325",NA,NA,"Tachylectin",NA,2.74528003785026,3.180186477158
"1722","Ofaveolata027354",NA,NA,NA,NA,2.4162879068065,3.04558771509712
"1723","Ofaveolata027355",NA,NA,NA,NA,1.03663303247077,1.68306845218817
"1724","Ofaveolata027358",NA,NA,NA,NA,3.19177498155131,4.96462796656613
"1725","Ofaveolata027439",NA,NA,NA,NA,-1.62141311406436,-4.1445359445686
"1726","Ofaveolata027478",NA,NA,NA,NA,-2.92550574855512,-5.34813330449604
"1727","Ofaveolata027502",NA,NA,"Belongs to the peptidase M10A family","Posttranslational modification, protein turnover, chaperones",1.19140630212102,3.81306703436712
"1728","Ofaveolata027520",NA,NA,NA,NA,-2.94701746046883,-2.7458184012683
"1729","Ofaveolata027538",NA,NA,NA,NA,5.71894619436129,10.2486944120453
"1730","Ofaveolata027542",NA,NA,"Eukaryotic-type carbonic anhydrase","Inorganic ion transport and metabolism",5.39592487798098,7.80028002569329
"1731","Ofaveolata027559",NA,NA,NA,NA,1.04153800838589,1.59726010086722
"1732","Ofaveolata027568",NA,NA,"UDP-glucuronic acid transmembrane transporter activity","",-1.53962244684585,-2.59288155934331
"1733","Ofaveolata027573",NA,NA,"Threonine dehydratase","Amino acid transport and metabolism",1.21297909751406,2.6381219835705
"1734","Ofaveolata027574",NA,NA,NA,NA,1.39295640067188,5.21772492329656
"1735","Ofaveolata027575",NA,NA,NA,NA,1.55885320785083,2.35840684720146
"1736","Ofaveolata027643",NA,NA,NA,NA,-6.8890584532011,-2.07455013308154
"1737","Ofaveolata027650",NA,NA,NA,NA,1.67150280706263,-1.62252073226022
"1738","Ofaveolata027709",NA,NA,"spindle assembly",NA,-5.27488821226651,-2.6014782598576
"1739","Ofaveolata027716",NA,NA,NA,NA,-1.30748192781285,-3.90031067077679
"1740","Ofaveolata027807",NA,NA,"Regulator of chromosome condensation (RCC1). Source PGD","RNA processing and modification",-1.52826604885792,-3.90031067077679
"1741","Ofaveolata027834",NA,NA,"inhibin, beta A","Signal transduction mechanisms",6.64949245085464,7.91942527452774
"1742","Ofaveolata027844",NA,NA,"axoneme assembly",NA,-1.24494850534584,-2.01620259489558
"1743","Ofaveolata027889",NA,NA,"tachykinin receptor activity",NA,2.64801529896168,2.05559989065864
"1744","Ofaveolata027903",NA,NA,"BTB/POZ domain","Posttranslational modification, protein turnover, chaperones",1.26516177983806,4.15822865891972
"1745","Ofaveolata027947",NA,NA,"calcium ion binding","Posttranslational modification, protein turnover, chaperones",1.56681682981761,4.06464322378009
"1746","Ofaveolata027956",NA,NA,"hedgehog receptor activity","Signal transduction mechanisms",2.28415621008794,2.32578769762075
"1747","Ofaveolata027983",NA,NA,"Pyruvate formate lyase-like","Inorganic ion transport and metabolism",1.08189634945513,1.87534982791461
"1748","Ofaveolata027984",NA,NA,"Pyruvate formate lyase-like","Inorganic ion transport and metabolism",3.04782811546325,1.6353477002862
"1749","Ofaveolata028034",NA,NA,"-","",-2.23364974482043,-1.09119434022757
"1750","Ofaveolata028038",NA,NA,NA,NA,3.63475274981365,4.35520233687487
"1751","Ofaveolata028042",NA,NA,NA,NA,3.33865686789449,7.84520813562968
"1752","Ofaveolata028048",NA,NA,"calcium ion transmembrane transport","Intracellular trafficking, secretion, and vesicular transport",1.56701393402569,3.26818006761578
"1753","Ofaveolata028056",NA,NA,NA,NA,2.77334633152329,1.76607911250016
"1754","Ofaveolata028098",NA,NA,NA,NA,-1.25214770295648,-2.44203013803137
"1755","Ofaveolata028105",NA,NA,"Belongs to the AB hydrolase superfamily. Lipase family","Posttranslational modification, protein turnover, chaperones",2.37317569319687,8.80719906923063
"1756","Ofaveolata028144",NA,NA,NA,NA,2.51725434830963,4.5499102584622
"1757","Ofaveolata028192",NA,NA,NA,NA,1.92535558381985,1.86579124139866
"1758","Ofaveolata028196",NA,NA,NA,NA,3.99217859763451,5.04744441026297
"1759","Ofaveolata028204",NA,NA,NA,NA,1.42381737201436,3.88243876031947
"1760","Ofaveolata028237",NA,NA,"calcium ion-regulated exocytosis of neurotransmitter",NA,-1.13234720672685,-2.64810302790647
"1761","Ofaveolata028245",NA,NA,NA,NA,-2.59362311452837,-2.01978466426943
"1762","Ofaveolata028261",NA,NA,"La ribonucleoprotein domain family member 6","Signal transduction mechanisms",-1.64047468533713,-1.20215160587315
"1763","Ofaveolata028262",NA,NA,"GRAM domain containing 1B",NA,-5.8901811808993,-6.40926595176214
"1764","Ofaveolata028265",NA,NA,"Sodium/calcium exchanger protein","",-2.15483900695998,-4.04385134102854
"1765","Ofaveolata028315",NA,NA,"regulation of Golgi inheritance","Signal transduction mechanisms",1.34955398085188,2.55545023856343
"1766","Ofaveolata028557",NA,NA,NA,NA,1.86872661850451,1.46926276253755
"1767","Ofaveolata028558",NA,NA,"phosphorylase kinase regulator activity","Transcription",-1.41852232603767,-2.05559989065864
"1768","Ofaveolata028588",NA,NA,NA,NA,-1.56701393402569,-3.21549415176327
"1769","Ofaveolata028642",NA,NA,NA,NA,1.19523661565783,2.67036983155056
"1770","Ofaveolata028652",NA,NA,"regulation of nucleic acid-templated transcription","Chromatin structure and dynamics",2.64801529896168,4.91832781330364
"1771","Ofaveolata028664",NA,NA,"negative regulation of smooth muscle cell differentiation","Transcription",1.02325905256745,3.27296944549834
"1772","Ofaveolata028667",NA,NA,"negative regulation of smooth muscle cell differentiation","Transcription",1.30334956832485,3.06990647973155
"1773","Ofaveolata028682",NA,NA,NA,NA,1.78635802554964,3.21906162978086
"1774","Ofaveolata028711",NA,NA,"structural molecule activity","",1.8605214130319,3.69868445411559
"1775","Ofaveolata028756",NA,NA,"Ribosomal protein S11","Translation, ribosomal structure and biogenesis",1.00642458372396,4.77667698396741
"1776","Ofaveolata028758",NA,NA,NA,NA,1.17019672159712,1.62588270632629
"1777","Ofaveolata028767",NA,NA,"PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","Posttranslational modification, protein turnover, chaperones",1.69048708313401,6.67704408425893
"1778","Ofaveolata028817",NA,NA,"regulation of embryonic development","Extracellular structures",2.19432884447925,2.23109692838889
"1779","Ofaveolata028846",NA,NA,NA,NA,1.26184137009946,2.81393705281652
"1780","Ofaveolata028935",NA,NA,"Alpha beta hydrolase domain-containing protein","Translation, ribosomal structure and biogenesis",-1.01927489321814,-1.17814059804922
"1781","Ofaveolata029048",NA,NA,NA,NA,1.33671074270397,1.60880155264773
"1782","Ofaveolata029155",NA,NA,NA,NA,1.14598248386704,2.82297688164188
"1783","Ofaveolata029189",NA,NA,"betaine-homocysteine S-methyltransferase activity","Amino acid transport and metabolism",-1.50588889911568,-2.21603346297224
"1784","Ofaveolata029192",NA,NA,"MAC/Perforin domain",NA,1.04822886784771,2.08618144887715
"1785","Ofaveolata029199",NA,NA,NA,NA,-2.85862860257274,-3.5080391453734
"1786","Ofaveolata029215",NA,NA,NA,NA,-2.66649119569331,-1.88798467402688
"1787","Ofaveolata029232",NA,NA,NA,NA,-1.69535262645702,-1.0275793003183
"1788","Ofaveolata029294",NA,NA,"Belongs to the oxygen-dependent FAD-linked oxidoreductase family","Energy production and conversion",-2.98340707892241,-5.70945210637476
"1789","Ofaveolata029295",NA,NA,NA,NA,-1.57990389059319,-2.80550218764492
"1790","Ofaveolata029301",NA,NA,NA,NA,1.84933061202302,2.97115709469018
"1791","Ofaveolata029344",NA,NA,"Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine","Replication, recombination and repair",1.71919064678365,4.60447118539388
"1792","Ofaveolata029346",NA,NA,"Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine","Replication, recombination and repair",1.05547771716558,1.16745118135167
"1793","Ofaveolata029375",NA,NA,NA,NA,-1.35725660643138,-1.39019556097071
"1794","Ofaveolata029391",NA,NA,"G-protein coupled receptor activity","Signal transduction mechanisms",-1.10617734843851,-3.77981291564947
"1795","Ofaveolata029443",NA,NA,NA,NA,-2.13922842998941,-1.48931283988011
"1796","Ofaveolata029478",NA,NA,"EGF domain-specific O-linked N-acetylglucosamine","",1.01275232894058,1.84398322723183
"1797","Ofaveolata029493",NA,NA,"E3 ubiquitin-protein ligase","Signal transduction mechanisms",-1.22300072419286,-4.94030545644819
"1798","Ofaveolata029515",NA,NA,NA,NA,-1.20709725017108,-1.21529382278885
"1799","Ofaveolata029557",NA,NA,"Heparan-alpha-glucosaminide N-acetyltransferase",NA,-1.39419219842808,-2.22973087853865
"1800","Ofaveolata029562",NA,NA,NA,NA,-1.63124334572439,-1.47064709533321
"1801","Ofaveolata029586",NA,NA,"endodermal-mesodermal cell signaling","Signal transduction mechanisms",1.99757731990145,2.98754313596946
"1802","Ofaveolata029600",NA,NA,NA,NA,1.63353088686652,1.82696356349664
"1803","Ofaveolata029612",NA,NA,NA,NA,1.05729447147237,3.69073215901189
"1804","Ofaveolata029633",NA,NA,"Flavin-binding monooxygenase-like","Energy production and conversion",5.01870039319102,6.28243404313056
"1805","Ofaveolata029635",NA,NA,"Flavin-binding monooxygenase-like","Inorganic ion transport and metabolism",2.86829788534745,8.11049013972054
"1806","Ofaveolata029652",NA,NA,NA,NA,3.08642034599166,6.75615319409396
"1807","Ofaveolata029695",NA,NA,"Ribosomal protein S16","Translation, ribosomal structure and biogenesis",-3.26766861050116,-1.79859592846212
"1808","Ofaveolata029700",NA,NA,"serotonin receptor activity","Signal transduction mechanisms",1.75324810127948,2.74844034807476
"1809","Ofaveolata029732",NA,NA,"Responsible for the deiodination of T4 (3,5,3',5'- tetraiodothyronine)","Lipid transport and metabolism",-1.51277827305226,-4.72911127462707
"1810","Ofaveolata029735",NA,NA,"Deiodinase, iodothyronine, type I","Energy production and conversion",1.02216903503767,2.74057033788045
"1811","Ofaveolata029739",NA,NA,NA,NA,1.1309832823419,2.00218580203652
"1812","Ofaveolata029755",NA,NA,"Peptidase M16 inactive domain","Posttranslational modification, protein turnover, chaperones",-2.52360497418102,-1.26139720016604
"1813","Ofaveolata029766",NA,NA,NA,NA,3.70692664641712,4.6446376540893
"1814","Ofaveolata029768",NA,NA,"calcium ion binding","Signal transduction mechanisms",1.03013112997755,1.90344803972781
"1815","Ofaveolata029811",NA,NA,NA,NA,-1.00260859699949,-1.15090927056499
"1816","Ofaveolata029819",NA,NA,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport",-1.05637167606976,-1.56683424832959
"1817","Ofaveolata029851",NA,NA,"Lim homeobox","Transcription",1.51277827305226,2.13782782478
"1818","Ofaveolata029853",NA,NA,NA,NA,1.29956973488025,2.23958085424717
"1819","Ofaveolata029881",NA,NA,"collagen","Extracellular structures",1.41852232603767,1.29264216672036
"1820","Ofaveolata029897",NA,NA,"UDP-glucoronosyl and UDP-glucosyl transferase","",-1.9018820452891,-5.74708139208438
"1821","Ofaveolata029911",NA,NA,"Alcohol dehydrogenase GroES-like domain","Secondary metabolites biosynthesis, transport and catabolism",1.10694292287304,1.45598579773837
"1822","Ofaveolata029955",NA,NA,"negative regulation of cellular response to hepatocyte growth factor stimulus","Posttranslational modification, protein turnover, chaperones",-1.27471417366387,-5.58844317935482
"1823","Ofaveolata029965",NA,NA,NA,NA,-1.27656241524442,-4.20417539379298
"1824","Ofaveolata029971",NA,NA,NA,NA,-1.30990066072669,-2.72000198585707
"1825","Ofaveolata030005",NA,NA,NA,NA,1.35725660643138,8.32998817618592
"1826","Ofaveolata030026",NA,NA,NA,NA,1.43596014159843,4.33035268834796
"1827","Ofaveolata030061",NA,NA,NA,NA,-1.48623760464361,-1.35988961912435
"1828","Ofaveolata030081",NA,NA,NA,NA,-2.06313100081576,-5.31527206551274
"1829","Ofaveolata030090",NA,NA,"haloacid dehalogenase-like hydrolase","Inorganic ion transport and metabolism",1.04511811351371,5.70762462061688
"1830","Ofaveolata030135",NA,NA,"Sorting nexin 13","Intracellular trafficking, secretion, and vesicular transport",-1.27955633444314,-1.1416647258667
"1831","Ofaveolata030147",NA,NA,NA,NA,-1.34076860970829,-2.34926088492988
"1832","Ofaveolata030157",NA,NA,NA,NA,-1.08886541069229,-1.35032800429861
"1833","Ofaveolata030187",NA,NA,NA,NA,1.63843008796506,3.84304360465693
"1834","Ofaveolata030198",NA,NA,NA,NA,2.0806094940641,2.60950429308828
"1835","Ofaveolata030237",NA,NA,"xylosyltransferase activity","Carbohydrate transport and metabolism",2.51725434830963,3.42354677961894
"1836","Ofaveolata030275",NA,NA,"Asp (abnormal spindle)-like, microcephaly associated (Drosophila)","Cytoskeleton",-1.10690497172044,-2.08073931771006
"1837","Ofaveolata030278",NA,NA,"Catalyzes conversion of folates to polyglutamate derivatives allowing concentration of folate compounds in the cell and the intracellular retention of these cofactors, which are important substrates for most of the folate-dependent enzymes that are involved in one-carbon transfer reactions involved in purine, pyrimidine and amino acid synthesis","Coenzyme transport and metabolism",3.19190534390714,3.59244447240036
"1838","Ofaveolata030316",NA,NA,NA,NA,-4.0970490648654,-2.50544448445252
"1839","Ofaveolata030323",NA,NA,NA,NA,-1.22531561478276,-1.13191777529636
"1840","Ofaveolata030350",NA,NA,"TBC1 domain family member","Intracellular trafficking, secretion, and vesicular transport",3.08209010829896,2.32144283543653
"1841","Ofaveolata030358",NA,NA,NA,NA,-2.23364974482043,-6.12705425423655
"1842","Ofaveolata030368",NA,NA,"queuine tRNA-ribosyltransferase activity","RNA processing and modification",1.59448020575245,2.22564576275378
"1843","Ofaveolata030398",NA,NA,NA,NA,2.86510662932965,11.3760156765511
"1844","Ofaveolata030399",NA,NA,NA,NA,2.55674328757632,1.68319276555524
"1845","Ofaveolata030436",NA,NA,"Rho guanine nucleotide exchange factor","Signal transduction mechanisms",1.05424092052704,2.41314927453022
"1846","Ofaveolata030445",NA,NA,"histone H3-S10 phosphorylation involved in chromosome condensation","Cell cycle control, cell division, chromosome partitioning",2.0660325623915,1.80493510843036
"1847","Ofaveolata030446",NA,NA,"voltage-gated anion channel activity","Signal transduction mechanisms",1.05876412844498,2.87032275672531
"1848","Ofaveolata030474",NA,NA,"protein kinase activity","Signal transduction mechanisms",-1.39540823127406,-2.57822536158145
"1849","Ofaveolata030484",NA,NA,"ligand-gated sodium channel activity","",1.39069983814766,6.94241890622407
"1850","Ofaveolata030493",NA,NA,"Formyl transferase, C-terminal domain","Nucleotide transport and metabolism",-4.36322564871018,-4.23821967693999
"1851","Ofaveolata030502",NA,NA,"G-protein gamma-subunit binding",NA,-1.69054220733805,-1.54920271123594
"1852","Ofaveolata030532",NA,NA,"Zona pellucida-like domain",NA,-2.09968643994934,-10.3525000874844
"1853","Ofaveolata030646",NA,NA,NA,NA,1.00091721927941,1.97612382459028
"1854","Ofaveolata030656",NA,NA,"Crystallin, zeta (quinone reductase)","Energy production and conversion",4.02475282750856,9.74810932675267
"1855","Ofaveolata030677",NA,NA,"proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific",NA,1.34076860970829,2.98168218304682
"1856","Ofaveolata030678",NA,NA,"Protein odr-4 homolog",NA,1.87351695809755,13.3083900198374
"1857","Ofaveolata030702",NA,NA,"neurotransmitter:sodium symporter activity","",-1.50419093384614,-2.15681052556338
"1858","Ofaveolata030703",NA,NA,NA,NA,1.05114426059629,2.39671475084115
"1859","Ofaveolata030708",NA,NA,"CUB and zona pellucida-like domain-containing protein",NA,1.96104147531987,3.84304360465693
"1860","Ofaveolata030722",NA,NA,NA,NA,1.19644943097638,1.89511250788404
"1861","Ofaveolata030807",NA,NA,"phospholipase domain containing 6","Lipid transport and metabolism",2.10954831225427,5.22205705466593
"1862","Ofaveolata030814",NA,NA,NA,NA,-1.24053823570028,-3.12588122922565
"1863","Ofaveolata030882",NA,NA,NA,NA,1.34307845449759,2.29133689918148
"1864","Ofaveolata030885",NA,NA,"Protein rolling stone-like",NA,-1.17019672159712,-1.4950842889016
"1865","Ofaveolata030899",NA,NA,NA,NA,-1.52280921497597,-6.6630838552132
"1866","Ofaveolata030902",NA,NA,"Belongs to the peptidase S8 family","Posttranslational modification, protein turnover, chaperones",-1.05186296496519,-10.0098331623026
"1867","Ofaveolata030905",NA,NA,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport",-1.76516861618406,-9.59354360468351
"1868","Ofaveolata030906",NA,NA,"positive regulation of smooth muscle cell-matrix adhesion","Posttranslational modification, protein turnover, chaperones",-1.74087299161568,-10.9098029038879
"1869","Ofaveolata030934",NA,NA,NA,NA,-1.07643728057581,-4.9379089384402
"1870","Ofaveolata030970",NA,NA,"RNA binding motif protein","RNA processing and modification",2.77334633152329,1.22849751617566
"1871","Ofaveolata030977",NA,NA,"MAP kinase activity","Signal transduction mechanisms",-1.29405433489153,-1.84666200421408
"1872","Ofaveolata030986",NA,NA,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",1.87055476470678,2.06942972305398
"1873","Ofaveolata030991",NA,NA,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport",-1.21808018947783,-11.8080935751147
"1874","Ofaveolata031012",NA,NA,NA,NA,-1.25822233570695,-2.02132225564308
"1875","Ofaveolata031066",NA,NA,"rRNA base methylation","Cell cycle control, cell division, chromosome partitioning",1.27955633444314,1.62275614494496
"1876","Ofaveolata031080",NA,NA,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",1.41041064159537,-2.38289978295872
"1877","Ofaveolata031168",NA,NA,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",1.10507497538155,2.08733635320499
"1878","Ofaveolata031179",NA,NA,"carbohydrate binding","Posttranslational modification, protein turnover, chaperones",-1.0552143365799,-1.19677530502516
"1879","Ofaveolata031202",NA,NA,NA,NA,1.95771262849413,7.89017114220775
"1880","Ofaveolata031269",NA,NA,"calmodulin-dependent protein kinase activity","Signal transduction mechanisms",1.19140630212102,3.83435954105989
"1881","Ofaveolata031334",NA,NA,"Common central domain of tyrosinase","Amino acid transport and metabolism",4.0970490648654,14.6109320838236
"1882","Ofaveolata031343",NA,NA,NA,NA,2.13922842998941,2.02048055862919
"1883","Ofaveolata031366",NA,NA,"Sea anemone cytotoxic protein",NA,1.22406366730057,-1.56309752816143
"1884","Ofaveolata031416",NA,NA,"Sea anemone cytotoxic protein",NA,1.53664651062168,-2.23858864169844
"1885","Ofaveolata031462",NA,NA,"Solute carrier family 35 (UDP-galactose transporter), member A2","Carbohydrate transport and metabolism",1.10694292287304,1.73008929204505
"1886","Ofaveolata031467",NA,NA,NA,NA,3.7828983634865,15.6072868516955
"1887","Ofaveolata031469",NA,NA,"DBH-like monooxygenase protein 1","Amino acid transport and metabolism",2.86510662932965,10.3098134553516
"1888","Ofaveolata031470",NA,NA,"DBH-like monooxygenase protein 1","Amino acid transport and metabolism",-1.08902532071533,-5.17757059772107
"1889","Ofaveolata031492",NA,NA,NA,NA,-1.65098014971584,-1.84333263028043
"1890","Ofaveolata031493",NA,NA,"Belongs to the peptidase S8 family","Posttranslational modification, protein turnover, chaperones",-1.15620603816175,-8.04536412851651
"1891","Ofaveolata031522",NA,NA,NA,NA,-1.64203265045734,-1.81207010205509
"1892","Ofaveolata031524",NA,NA,NA,NA,-1.03663303247077,-3.2942667494467
"1893","Ofaveolata031533",NA,NA,NA,NA,1.59892750837614,1.33001494046971
"1894","Ofaveolata031601",NA,NA,NA,NA,1.69627358687499,4.06208570523562
"1895","Ofaveolata031610",NA,NA,NA,NA,1.92890597601954,4.07988848821027
"1896","Ofaveolata031620",NA,NA,NA,NA,-1.42381737201436,-1.74151233857484
