"row_label","comparison","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"Urban Sites vs Rainbow Reef_119","Urban Sites vs Rainbow Reef","Ofaveolata029493",NA,NA,"E3 ubiquitin-protein ligase","Signal transduction mechanisms",-1.22300072419286,-4.94030545644819,"Direct",1.22300072419286,4.94030545644819,3.71730473225533,0.0598410597200432,1.1473463636654e-05,5215.60547146989,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.22300072419286,-4.94030545644819
"Urban Sites vs Rainbow Reef_120","Urban Sites vs Rainbow Reef","Ofaveolata029612",NA,NA,NA,NA,1.05729447147237,3.69073215901189,"Direct",1.05729447147237,3.69073215901189,2.63343768753952,0.0876406376129041,0.000203829876335178,429.969537286026,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.05729447147237,3.69073215901189
"Urban Sites vs Rainbow Reef_121","Urban Sites vs Rainbow Reef","Ofaveolata029955",NA,NA,"negative regulation of cellular response to hepatocyte growth factor stimulus","Posttranslational modification, protein turnover, chaperones",-1.27471417366387,-5.58844317935482,"Direct",1.27471417366387,5.58844317935482,4.31372900569096,0.0531233955233721,2.57962644615227e-06,20593.4450713242,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.27471417366387,-5.58844317935482
"Urban Sites vs Rainbow Reef_122","Urban Sites vs Rainbow Reef","Ofaveolata029965",NA,NA,NA,NA,-1.27656241524442,-4.20417539379298,"Direct",1.27656241524442,4.20417539379298,2.92761297854856,0.0528977968931069,6.2492026205059e-05,846.472743891038,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.27656241524442,-4.20417539379298
"Urban Sites vs Rainbow Reef_123","Urban Sites vs Rainbow Reef","Ofaveolata030090",NA,NA,"haloacid dehalogenase-like hydrolase","Inorganic ion transport and metabolism",1.04511811351371,5.70762462061688,"Direct",1.04511811351371,5.70762462061688,4.66250650710317,0.0901325973874596,1.96053851905867e-06,45973.3876744925,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.04511811351371,5.70762462061688
"Urban Sites vs Rainbow Reef_124","Urban Sites vs Rainbow Reef","Ofaveolata030902",NA,NA,"Belongs to the peptidase S8 family","Posttranslational modification, protein turnover, chaperones",-1.05186296496519,-10.0098331623026,"Direct",1.05186296496519,10.0098331623026,8.9579701973374,0.0887435984826224,9.77612706565553e-11,907758234.796141,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.05186296496519,-10.0098331623026
"Urban Sites vs Rainbow Reef_125","Urban Sites vs Rainbow Reef","Ofaveolata030934",NA,NA,NA,NA,-1.07643728057581,-4.9379089384402,"Direct",1.07643728057581,4.9379089384402,3.86147165786439,0.0838615180007158,1.15369513578569e-05,7268.94960371005,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.07643728057581,-4.9379089384402
"Urban Sites vs Rainbow Reef_126","Urban Sites vs Rainbow Reef","Ofaveolata030991",NA,NA,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport",-1.21808018947783,-11.8080935751147,"Direct",1.21808018947783,11.8080935751147,10.5900133856369,0.0605229113058834,1.55563041210807e-12,38905713616.0429,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.21808018947783,-11.8080935751147
"Urban Sites vs Rainbow Reef_127","Urban Sites vs Rainbow Reef","Ofaveolata031269",NA,NA,"calmodulin-dependent protein kinase activity","Signal transduction mechanisms",1.19140630212102,3.83435954105989,"Direct",1.19140630212102,3.83435954105989,2.64295323893887,0.0643566897861277,0.000146433505425791,439.494291958626,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.19140630212102,3.83435954105989
"Urban Sites vs Rainbow Reef_128","Urban Sites vs Rainbow Reef","Ofaveolata031470",NA,NA,"DBH-like monooxygenase protein 1","Amino acid transport and metabolism",-1.08902532071533,-5.17757059772107,"Direct",1.08902532071533,5.17757059772107,4.08854527700574,0.0814656785618803,6.64399661140422e-06,12261.5472774394,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.08902532071533,-5.17757059772107
"Urban Sites vs Rainbow Reef_129","Urban Sites vs Rainbow Reef","Ofaveolata031493",NA,NA,"Belongs to the peptidase S8 family","Posttranslational modification, protein turnover, chaperones",-1.15620603816175,-8.04536412851651,"Direct",1.15620603816175,8.04536412851651,6.88915809035477,0.0697901226945665,9.00815543904654e-09,7747437.65988493,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.15620603816175,-8.04536412851651
"Urban Sites vs Rainbow Reef_130","Urban Sites vs Rainbow Reef","Ofaveolata031524",NA,NA,NA,NA,-1.03663303247077,-3.2942667494467,"Direct",1.03663303247077,3.2942667494467,2.25763371697593,0.0919108891544811,0.000507847420106635,180.981305635425,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.03663303247077,-3.2942667494467
"Urban Sites vs Rainbow Reef_131","Urban Sites vs Rainbow Reef","Ofaveolata031921",NA,NA,"dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity","Carbohydrate transport and metabolism",-1.10447832923323,-7.82927854047122,"Direct",1.10447832923323,7.82927854047122,6.724800211238,0.078617941956685,1.48156755754571e-08,5306402.77294674,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.10447832923323,-7.82927854047122
"Urban Sites vs Rainbow Reef_132","Urban Sites vs Rainbow Reef","Ofaveolata031960",NA,NA,NA,NA,1.00407214616184,3.01438731905513,"Direct",1.00407214616184,3.01438731905513,2.01031517289329,0.0990667358908956,0.000967414697054394,102.403587822819,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.00407214616184,3.01438731905513
"Urban Sites vs Rainbow Reef_133","Urban Sites vs Rainbow Reef","Ofaveolata032252",NA,NA,NA,NA,1.22300072419286,3.45052407483182,"Direct",1.22300072419286,3.45052407483182,2.22752335063896,0.0598410597200432,0.000354385484607887,168.858664700263,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.22300072419286,3.45052407483182
"Urban Sites vs Rainbow Reef_134","Urban Sites vs Rainbow Reef","Ofaveolata032399",NA,NA,"Sec63 Brl domain","RNA processing and modification",1.02910005829496,3.03966512478969,"Direct",1.02910005829496,3.03966512478969,2.01056506649473,0.0935190188296897,0.00091271434265179,102.462527933965,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.02910005829496,3.03966512478969
"Urban Sites vs Rainbow Reef_135","Urban Sites vs Rainbow Reef","Ofaveolata032525",NA,NA,NA,NA,1.05477936284758,4.47429093288028,"Direct",1.05477936284758,4.47429093288028,3.4195115700327,0.0881496591111799,3.3551277969942e-05,2627.31151970281,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.05477936284758,4.47429093288028
"Urban Sites vs Rainbow Reef_136","Urban Sites vs Rainbow Reef","Ofaveolata032851",NA,NA,"7 transmembrane receptor (rhodopsin family)","Signal transduction mechanisms",-1.19233239797749,-6.005863736664,"Direct",1.19233239797749,6.005863736664,4.8135313386865,0.064219600863919,9.86588987189026e-07,65092.557993063,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.19233239797749,-6.005863736664
"Urban Sites vs Rainbow Reef_137","Urban Sites vs Rainbow Reef","Ofaveolata032893",NA,NA,NA,NA,-1.21745968702511,-3.44024767036964,"Direct",1.21745968702511,3.44024767036964,2.22278798334453,0.0606094458061337,0.000362871056883369,167.027500971549,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.21745968702511,-3.44024767036964
"Urban Sites vs Rainbow Reef_138","Urban Sites vs Rainbow Reef","Ofaveolata032969",NA,NA,"heme binding","Secondary metabolites biosynthesis, transport and catabolism",1.26373738196608,3.96558949774391,"Direct",1.26373738196608,3.96558949774391,2.70185211577782,0.0544832013370266,0.000108245662362492,503.329187959272,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.26373738196608,3.96558949774391
"Urban Sites vs Rainbow Reef_139","Urban Sites vs Rainbow Reef","Ofaveolata033492",NA,NA,"fibroblast growth factor receptor binding",NA,1.12487946283598,7.61930244184633,"Direct",1.12487946283598,7.61930244184633,6.49442297901035,0.0750102369164069,2.40268898923983e-08,3121928.69124268,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.12487946283598,7.61930244184633
"Urban Sites vs Rainbow Reef_140","Urban Sites vs Rainbow Reef","Ofaveolata033501",NA,NA,NA,NA,1.22186781979473,20.6814392465243,"Direct",1.22186781979473,20.6814392465243,19.4595714267295,0.0599973654153365,2.08238368959913e-21,28811868684433612800,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.22186781979473,20.6814392465243
"Urban Sites vs Rainbow Reef_141","Urban Sites vs Rainbow Reef","Ofaveolata033673",NA,NA,"Aldo/keto reductase family","Energy production and conversion",1.27955633444314,3.8794041702161,"Direct",1.27955633444314,3.8794041702161,2.59984783577296,0.0525343865789966,0.000132006656048607,397.967709746792,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.27955633444314,3.8794041702161
"Urban Sites vs Rainbow Reef_142","Urban Sites vs Rainbow Reef","Ofaveolata033703",NA,NA,"serine threonine-protein kinase PAK","Signal transduction mechanisms",1.15997523492232,3.54040253880713,"Direct",1.15997523492232,3.54040253880713,2.38042730388481,0.0691870422804597,0.00028813595908825,240.119430075262,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.15997523492232,3.54040253880713
"Urban Sites vs Rainbow Reef_143","Urban Sites vs Rainbow Reef","Ofaveolata034934",NA,NA,NA,NA,1.27955633444314,3.86891841428423,"Direct",1.27955633444314,3.86891841428423,2.5893620798411,0.0525343865789966,0.000135232658477267,388.47410951274,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.27955633444314,3.86891841428423
"Urban Sites vs Rainbow Reef_144","Urban Sites vs Rainbow Reef","Ofaveolata035073",NA,NA,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",-1.18371916430146,-5.27017854952444,"Direct",1.18371916430146,5.27017854952444,4.08645938522298,0.0655059630199662,5.36811054298227e-06,12202.7969609534,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.18371916430146,-5.27017854952444
"Urban Sites vs Rainbow Reef_145","Urban Sites vs Rainbow Reef","Ofaveolata035184",NA,NA,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",3.19969885293262,1.08423754044302,"Direct",3.19969885293262,1.08423754044302,2.1154613124896,0.000631395012595886,0.0823687470086514,130.455175231753,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","Star Island vs Rainbow Reef >> MacArthur North vs Rainbow Reef",2,2,1.3,100,3.19969885293262,1.08423754044302
"Urban Sites vs Rainbow Reef_146","Urban Sites vs Rainbow Reef","Ofaveolata035230",NA,NA,"transmembrane receptor protein tyrosine kinase activity","Signal transduction mechanisms",1.08542447551308,3.22891533509286,"Direct",1.08542447551308,3.22891533509286,2.14349085957979,0.0821439390003902,0.000590316149998325,139.152450768327,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.08542447551308,3.22891533509286
"Urban Sites vs Rainbow Reef_147","Urban Sites vs Rainbow Reef","Ofaveolata035476",NA,NA,NA,NA,-1.04459453876924,-4.00863528948664,"Direct",1.04459453876924,4.00863528948664,2.9640407507174,0.0902413245559922,9.80312884038984e-05,920.535943424401,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.04459453876924,-4.00863528948664
"Urban Sites vs Rainbow Reef_148","Urban Sites vs Rainbow Reef","Ofaveolata036110",NA,NA,"Transposase IS4",NA,-1.11082137291031,-7.38481748620909,"Direct",1.11082137291031,7.38481748620909,6.27399611329878,0.077478040261229,4.12270740932169e-08,1879299.99800729,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.11082137291031,-7.38481748620909
"Urban Sites vs Rainbow Reef_149","Urban Sites vs Rainbow Reef","Ofaveolata036118",NA,NA,"MAP kinase kinase kinase activity",NA,1.18666907662789,3.90031067077679,"Direct",1.18666907662789,3.90031067077679,2.71364159414891,0.0650625264444348,0.00012580251666948,517.179847962605,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.18666907662789,3.90031067077679
"Urban Sites vs Rainbow Reef_150","Urban Sites vs Rainbow Reef","Ofaveolata036339",NA,NA,"G-protein coupled receptor activity","Posttranslational modification, protein turnover, chaperones",-1.20709725017108,-4.78375328549708,"Direct",1.20709725017108,4.78375328549708,3.576656035326,0.0620730020582618,1.64530612515544e-05,3772.73269145566,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.20709725017108,-4.78375328549708
"Urban Sites vs Rainbow Reef_151","Urban Sites vs Rainbow Reef","Ofaveolata036348",NA,NA,NA,NA,1.26373738196608,6.88628434135094,"Direct",1.26373738196608,6.88628434135094,5.62254695938485,0.0544832013370266,1.2993186094079e-07,419321.334602102,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.26373738196608,6.88628434135094
