"row_label","comparison","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.LH_CC"
"Bleaching vs OA_1","Bleaching vs OA","Ofaveolata000053",2.70940856596791,-6.92656780806262,"protein-disulfide reductase (glutathione) activity",NA,2.70940856596791,-6.92656780806262,"Inverse",2.70940856596791,6.92656780806262,4.21715924209471,0.00195250176002794,1.18421945583795e-07,16487.6683152141,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_2","Bleaching vs OA","Ofaveolata000449",1.94042193194724,-14.6163340889082,"Lactose-binding lectin l-2-like","Signal transduction mechanisms",1.94042193194724,-14.6163340889082,"Inverse",1.94042193194724,14.6163340889082,12.675912156961,0.0114703869265644,2.41916734239175e-15,4741460718969.54,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_3","Bleaching vs OA","Ofaveolata000592",-1.68597606440008,1.00937007709726,"Transmembrane protein 173",NA,-1.68597606440008,1.00937007709726,"Inverse",1.68597606440008,1.00937007709726,0.676605987302825,0.02060743485453,0.0978655684200919,4.7490417468712,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_4","Bleaching vs OA","Ofaveolata000742",1.53082792577287,-1.53789789137527,"peptidase inhibitor activity","",1.53082792577287,-1.53789789137527,"Inverse",1.53082792577287,1.53789789137527,0.00706996560240358,0.029455884905848,0.028980248732406,1.01641242550517,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_5","Bleaching vs OA","Ofaveolata000952",3.24012252413146,-1.40335512254453,NA,NA,3.24012252413146,-1.40335512254453,"Inverse",3.24012252413146,1.40335512254453,1.83676740158693,0.000575277615832161,0.0395043460973024,68.6700560044524,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_6","Bleaching vs OA","Ofaveolata000959",3.43805898535207,-1.13365634543454,NA,NA,3.43805898535207,-1.13365634543454,"Inverse",3.43805898535207,1.13365634543454,2.30440263991754,0.000364704409849126,0.0735095314502579,201.559206483596,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_7","Bleaching vs OA","Ofaveolata000962",1.6182731455652,-7.8110396131437,NA,NA,1.6182731455652,-7.8110396131437,"Inverse",1.6182731455652,7.8110396131437,6.1927664675785,0.0240839021712056,1.5451134992384e-08,1558714.11278697,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_8","Bleaching vs OA","Ofaveolata000965",1.44631796518218,-1.36815044942338,NA,NA,1.44631796518218,-1.36815044942338,"Inverse",1.44631796518218,1.36815044942338,0.0781675157587969,0.0357834355652995,0.0428400087216769,1.19720222625075,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_9","Bleaching vs OA","Ofaveolata001202",2.44463425877493,-10.5984634754027,NA,NA,2.44463425877493,-10.5984634754027,"Inverse",2.44463425877493,10.5984634754027,8.15382921662778,0.00359224328169862,2.52078917159768e-11,142504709.325685,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_10","Bleaching vs OA","Ofaveolata001455",1.03347590255697,-1.41208985816606,"transmembrane transport","Carbohydrate transport and metabolism",1.03347590255697,-1.41208985816606,"Inverse",1.03347590255697,1.41208985816606,0.378613955609088,0.0925814753835564,0.0387177527251518,2.39118928313765,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_11","Bleaching vs OA","Ofaveolata001594",1.01965045521319,-10.1016010871147,NA,NA,1.01965045521319,-10.1016010871147,"Inverse",1.01965045521319,10.1016010871147,9.08195063190153,0.0955761527524305,7.91405224371892e-11,1207676545.58113,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_12","Bleaching vs OA","Ofaveolata001608",1.54400956790803,-4.47230177699447,NA,NA,1.54400956790803,-4.47230177699447,"Inverse",1.54400956790803,4.47230177699447,2.92829220908645,0.0285752758871293,3.37053020177228e-05,847.797651304353,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_13","Bleaching vs OA","Ofaveolata001668",1.0852187429104,-1.6394031841357,NA,NA,1.0852187429104,-1.6394031841357,"Inverse",1.0852187429104,1.6394031841357,0.554184441225301,0.0821828611846097,0.0229401797145699,3.58248549955401,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_14","Bleaching vs OA","Ofaveolata001713",1.50699431576785,-12.863184463478,NA,NA,1.50699431576785,-12.863184463478,"Inverse",1.50699431576785,12.863184463478,11.3561901477102,0.0311175706484846,1.37029961757059e-13,227085888731.787,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_15","Bleaching vs OA","Ofaveolata001714",1.71528189177876,-10.6316771746581,NA,NA,1.71528189177876,-10.6316771746581,"Inverse",1.71528189177876,10.6316771746581,8.91639528287936,0.0192627420164082,2.33519324307096e-11,824888564.30041,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_16","Bleaching vs OA","Ofaveolata001715",2.1885144281776,-10.0840672289975,NA,NA,2.1885144281776,-10.0840672289975,"Inverse",2.1885144281776,10.0840672289975,7.89555280081987,0.00647866571418905,8.24010547905095e-11,78623577.4609918,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_17","Bleaching vs OA","Ofaveolata001721",1.84745376793806,-7.29375575129039,NA,NA,1.84745376793806,-7.29375575129039,"Inverse",1.84745376793806,7.29375575129039,5.44630198335234,0.0142084345822308,5.08445313557849e-08,279448.629053283,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_18","Bleaching vs OA","Ofaveolata001724",1.04708096591179,-4.72030022619376,NA,NA,1.04708096591179,-4.72030022619376,"Inverse",1.04708096591179,4.72030022619376,3.67321926028197,0.0897261501636299,1.90414393510412e-05,4712.15166613565,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_19","Bleaching vs OA","Ofaveolata001725",2.17567740218336,-2.93514894237993,NA,NA,2.17567740218336,-2.93514894237993,"Inverse",2.17567740218336,2.93514894237993,0.759471540196565,0.00667302263238035,0.00116105036042517,5.74740154245911,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_20","Bleaching vs OA","Ofaveolata001730",1.46247214699765,-9.20663221321455,NA,NA,1.46247214699765,-9.20663221321455,"Inverse",1.46247214699765,9.20663221321455,7.7441600662169,0.0344768717229315,6.21395046307812e-10,55483016.6860603,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_21","Bleaching vs OA","Ofaveolata001732",1.76588146293915,-7.67214340060936,NA,NA,1.76588146293915,-7.67214340060936,"Inverse",1.76588146293915,7.67214340060936,5.90626193767021,0.0171442518172531,2.12743646726982e-08,805864.338654241,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_22","Bleaching vs OA","Ofaveolata001733",1.96925646890067,-9.43380639580283,NA,NA,1.96925646890067,-9.43380639580283,"Inverse",1.96925646890067,9.43380639580283,7.46454992690216,0.0107335536429186,3.68293118492977e-10,29144051.5827159,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_23","Bleaching vs OA","Ofaveolata001734",2.574810699973,-13.5128519504807,NA,NA,2.574810699973,-13.5128519504807,"Inverse",2.574810699973,13.5128519504807,10.9380412505077,0.00266188506788887,3.07006838594851e-14,86704422613.911,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_24","Bleaching vs OA","Ofaveolata001858",-1.00063065943457,1.37043217103212,NA,NA,-1.00063065943457,1.37043217103212,"Inverse",1.00063065943457,1.37043217103212,0.369801511597556,0.0998548906842508,0.0426155236149938,2.34315766213226,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_25","Bleaching vs OA","Ofaveolata001887",1.86805427290321,-7.18281619804231,"negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment",NA,1.86805427290321,-7.18281619804231,"Inverse",1.86805427290321,7.18281619804231,5.31476192513911,0.0135502006765209,6.56423018642414e-08,206424.825024339,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_26","Bleaching vs OA","Ofaveolata001889",1.68408797466061,-6.96012072723714,NA,NA,1.68408797466061,-6.96012072723714,"Inverse",1.68408797466061,6.96012072723714,5.27603275257653,0.0206972204450453,1.09617343430223e-07,188813.373845537,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_27","Bleaching vs OA","Ofaveolata002017",1.06091909895595,-5.28436205362325,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","Lipid transport and metabolism",1.06091909895595,-5.28436205362325,"Inverse",1.06091909895595,5.28436205362325,4.22344295466729,0.0869122315649306,5.19562677692881e-06,16727.9589732782,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_28","Bleaching vs OA","Ofaveolata002142",3.13219077616718,-1.24865486649368,"positive regulation of epithelial to mesenchymal transition",NA,3.13219077616718,-1.24865486649368,"Inverse",3.13219077616718,1.24865486649368,1.8835359096735,0.000737580155954656,0.0564085756286721,76.4778921630043,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_29","Bleaching vs OA","Ofaveolata002239",1.78115139879824,-5.47152780311962,NA,NA,1.78115139879824,-5.47152780311962,"Inverse",1.78115139879824,5.47152780311962,3.69037640432138,0.0165519284839377,3.37654231647364e-06,4902.03496138146,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_30","Bleaching vs OA","Ofaveolata002242",1.51002695538565,-2.45014672864067,NA,NA,1.51002695538565,-2.45014672864067,"Inverse",1.51002695538565,2.45014672864067,0.940119773255028,0.0309010363288553,0.00354693533939837,8.71203824485188,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_31","Bleaching vs OA","Ofaveolata002345",1.76768937436145,-12.9318816453366,NA,NA,1.76768937436145,-12.9318816453366,"Inverse",1.76768937436145,12.9318816453366,11.1641922709752,0.0170730308721845,1.16981814839501e-13,145946024992.079,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_32","Bleaching vs OA","Ofaveolata002574",1.36766913987326,-5.6181349845222,NA,NA,1.36766913987326,-5.6181349845222,"Inverse",1.36766913987326,5.6181349845222,4.25046584464893,0.0428875127451977,2.40915651430281e-06,17801.8789939885,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_33","Bleaching vs OA","Ofaveolata002898",1.34034448830763,-9.89742588423896,NA,NA,1.34034448830763,-9.89742588423896,"Inverse",1.34034448830763,9.89742588423896,8.55708139593133,0.0456725764786505,1.26640937176669e-10,360646229.385806,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_34","Bleaching vs OA","Ofaveolata002916",1.5755857857469,-14.6233066935805,NA,NA,1.5755857857469,-14.6233066935805,"Inverse",1.5755857857469,14.6233066935805,13.0477209078336,0.0265713863582339,2.38063769767221e-15,11161457446555.4,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_35","Bleaching vs OA","Ofaveolata002917",5.0667216275031,-1.47843729899139,NA,NA,5.0667216275031,-1.47843729899139,"Inverse",5.0667216275031,1.47843729899139,3.58828432851172,8.57587362325122e-06,0.0332324760938299,3875.11261869914,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_36","Bleaching vs OA","Ofaveolata003085",1.87885383343618,-9.43380639580283,NA,NA,1.87885383343618,-9.43380639580283,"Inverse",1.87885383343618,9.43380639580283,7.55495256236665,0.0132174040554384,3.68293118492977e-10,35888273.2034821,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_37","Bleaching vs OA","Ofaveolata003086",1.74353165027332,-10.5111089372768,"-","",1.74353165027332,-10.5111089372768,"Inverse",1.74353165027332,10.5111089372768,8.76757728700351,0.0180496319122797,3.08241466854327e-11,585567934.661103,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_38","Bleaching vs OA","Ofaveolata003229",2.13428114483195,-3.35970342345846,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport",2.13428114483195,-3.35970342345846,"Inverse",2.13428114483195,3.35970342345846,1.22542227862651,0.00734038527208534,0.0004368140275318,16.8043716763445,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_39","Bleaching vs OA","Ofaveolata003232",1.07558027179455,-8.55975422523034,NA,NA,1.07558027179455,-8.55975422523034,"Inverse",1.07558027179455,8.55975422523034,7.48417395343579,0.0840271683114489,2.75578781018816e-09,30491160.4590165,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_40","Bleaching vs OA","Ofaveolata003233",1.1093750216164,-8.17504627163247,NA,NA,1.1093750216164,-8.17504627163247,"Inverse",1.1093750216164,8.17504627163247,7.06567125001607,0.0777364991546514,6.68272713079487e-09,11632451.4877215,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_41","Bleaching vs OA","Ofaveolata003589",1.10487083277868,-4.99691332757335,NA,NA,1.10487083277868,-4.99691332757335,"Inverse",1.10487083277868,4.99691332757335,3.89204249479468,0.0785469212962596,1.00713264290054e-05,7799.06418980173,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_42","Bleaching vs OA","Ofaveolata003645",2.45204698507145,-2.0093427124256,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",2.45204698507145,-2.0093427124256,"Inverse",2.45204698507145,2.0093427124256,0.442704272645851,0.00353144961987013,0.00978717350734378,2.77143229009274,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_43","Bleaching vs OA","Ofaveolata003648",1.4601373712216,-8.26768320584952,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",1.4601373712216,-8.26768320584952,"Inverse",1.4601373712216,8.26768320584952,6.80754583462792,0.0346627191835304,5.39904309673892e-09,6420159.75098754,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_44","Bleaching vs OA","Ofaveolata003661",1.46055299600868,-1.02216475308104,"Belongs to the peptidase M10A family","Posttranslational modification, protein turnover, chaperones",1.46055299600868,-1.02216475308104,"Inverse",1.46055299600868,1.02216475308104,0.43838824292764,0.0346295624329903,0.0950244242527273,2.7440261319098,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_45","Bleaching vs OA","Ofaveolata003857",1.63193679214206,-1.14286328773651,NA,NA,1.63193679214206,-1.14286328773651,"Inverse",1.63193679214206,1.14286328773651,0.489073504405551,0.0233379770191618,0.0719675490163144,3.08370982443016,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_46","Bleaching vs OA","Ofaveolata003977",-1.60278987864725,2.90278990719615,NA,NA,-1.60278987864725,2.90278990719615,"Inverse",1.60278987864725,2.90278990719615,1.3000000285489,0.0249580195950719,0.00125086399753979,19.9526244612999,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_47","Bleaching vs OA","Ofaveolata004807",-2.93465451105161,1.98520000270305,NA,NA,-2.93465451105161,1.98520000270305,"Inverse",2.93465451105161,1.98520000270305,0.949454508348554,0.00116237293438097,0.0103466556940267,8.90132193205005,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_48","Bleaching vs OA","Ofaveolata004811",-1.74948569970858,3.54764604467852,NA,NA,-1.74948569970858,3.54764604467852,"Inverse",1.74948569970858,3.54764604467852,1.79816034496994,0.0178038653181153,0.000283370055557599,62.8290285756619,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_49","Bleaching vs OA","Ofaveolata004949",1.60538096734128,-10.2024846159936,"-","",1.60538096734128,-10.2024846159936,"Inverse",1.60538096734128,10.2024846159936,8.5971036486523,0.0248095583189951,6.27357918479854e-11,395460989.463733,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_50","Bleaching vs OA","Ofaveolata005158",1.35922286300601,-8.25974276228131,NA,NA,1.35922286300601,-8.25974276228131,"Inverse",1.35922286300601,8.25974276228131,6.9005198992753,0.043729764345918,5.49866469784474e-09,7952797.04235435,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_51","Bleaching vs OA","Ofaveolata005263",1.49062191343209,-6.72663369539301,"negative chemotaxis",NA,1.49062191343209,-6.72663369539301,"Inverse",1.49062191343209,6.72663369539301,5.23601178196092,0.0323130599660819,1.87657663467602e-07,172191.52881364,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_52","Bleaching vs OA","Ofaveolata005736",1.9470773631423,-2.67915196291641,"Kinesin motor, catalytic domain. ATPase.","Cytoskeleton",1.9470773631423,-2.67915196291641,"Inverse",1.9470773631423,2.67915196291641,0.732074599774111,0.0112959467615537,0.00209337983828206,5.39603303470418,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_53","Bleaching vs OA","Ofaveolata006253",1.75284224130266,-6.47340206230241,NA,NA,1.75284224130266,-6.47340206230241,"Inverse",1.75284224130266,6.47340206230241,4.72055982099975,0.0176667945544398,3.36200176961422e-07,52548.439189153,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_54","Bleaching vs OA","Ofaveolata006256",2.3530242027685,-1.52472255538065,NA,NA,2.3530242027685,-1.52472255538065,"Inverse",2.3530242027685,1.52472255538065,0.828301647387854,0.0044358392278346,0.0298729040960794,6.73444247226745,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_55","Bleaching vs OA","Ofaveolata006370",1.68585938402095,-24.3087723346476,NA,NA,1.68585938402095,-24.3087723346476,"Inverse",1.68585938402095,24.3087723346476,22.6229129506267,0.0206129721257667,4.9116528677708e-25,4.1967485652385e+22,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_56","Bleaching vs OA","Ofaveolata007062",2.69860473187639,-1.06589567228937,"Pentafunctional AROM polypeptide-like","Amino acid transport and metabolism",2.69860473187639,-1.06589567228937,"Inverse",2.69860473187639,1.06589567228937,1.63270905958702,0.0020016828494395,0.0859219901468702,42.9248770208176,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_57","Bleaching vs OA","Ofaveolata007940",1.3764929971942,-2.75272480451081,"Globin","Energy production and conversion",1.3764929971942,-2.75272480451081,"Inverse",1.3764929971942,2.75272480451081,1.37623180731661,0.0420249303956214,0.00176715724466273,23.7810927819512,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_58","Bleaching vs OA","Ofaveolata008257",1.53297695326702,-6.50509381087829,NA,NA,1.53297695326702,-6.50509381087829,"Inverse",1.53297695326702,6.50509381087829,4.97211685761128,0.0293104878327613,3.12540418336656e-07,93781.431498531,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_59","Bleaching vs OA","Ofaveolata008267",1.03087653412954,-4.17394155779831,"peroxidase activity","Signal transduction mechanisms",1.03087653412954,-4.17394155779831,"Inverse",1.03087653412954,4.17394155779831,3.14306502366876,0.093137261838239,6.69974760609656e-05,1390.16075401836,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_60","Bleaching vs OA","Ofaveolata008394",2.0991352826723,-23.7791279089227,"peptidyl-prolyl cis-trans isomerase activity","Posttranslational modification, protein turnover, chaperones",2.0991352826723,-23.7791279089227,"Inverse",2.0991352826723,23.7791279089227,21.6799926262504,0.00795911385509995,1.66292281225332e-24,4.7862196588157e+21,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_61","Bleaching vs OA","Ofaveolata008535",2.15655636550059,-2.57569365622278,NA,NA,2.15655636550059,-2.57569365622278,"Inverse",2.15655636550059,2.57569365622278,0.419137290722195,0.00697338485983556,0.00265647873516223,2.625048251858,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_62","Bleaching vs OA","Ofaveolata009043",1.04066910020117,-4.51191940839615,NA,NA,1.04066910020117,-4.51191940839615,"Inverse",1.04066910020117,4.51191940839615,3.47125030819498,0.0910606822434497,3.07666769599671e-05,2959.71782594317,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_63","Bleaching vs OA","Ofaveolata009049",1.26196218079518,-2.44637368134559,NA,NA,1.26196218079518,-2.44637368134559,"Inverse",1.26196218079518,2.44637368134559,1.18441150055042,0.0547063600177873,0.00357788451596094,15.2901413597175,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_64","Bleaching vs OA","Ofaveolata009257",2.50613782739102,-1.52072448122382,"Belongs to the glycosyltransferase 43 family","Posttranslational modification, protein turnover, chaperones",2.50613782739102,-1.52072448122382,"Inverse",2.50613782739102,1.52072448122382,0.985413346167201,0.00311789993253721,0.0301491809800996,9.6697076982729,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_65","Bleaching vs OA","Ofaveolata009302",2.51452990634379,-9.52944462800291,"neurogenic locus notch homolog protein","Signal transduction mechanisms",2.51452990634379,-9.52944462800291,"Inverse",2.51452990634379,9.52944462800291,7.01491472165912,0.00305822964375118,2.95498562139122e-10,10349389.2545959,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_66","Bleaching vs OA","Ofaveolata009599",-2.45204698507145,2.25192370814777,NA,NA,-2.45204698507145,2.25192370814777,"Inverse",2.45204698507145,2.25192370814777,0.200123276923675,0.00353144961987013,0.0055985594190046,1.58534313713655,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_67","Bleaching vs OA","Ofaveolata010071",-1.45608923166815,2.20424806101115,NA,NA,-1.45608923166815,2.20424806101115,"Inverse",1.45608923166815,2.20424806101115,0.748158829342999,0.0349873273452419,0.00624815707606616,5.59962352407278,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_68","Bleaching vs OA","Ofaveolata010222",2.76112546492868,-3.31931184061921,NA,NA,2.76112546492868,-3.31931184061921,"Inverse",2.76112546492868,3.31931184061921,0.558186375690534,0.00173330318509071,0.000479389104682829,3.61564993480086,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_69","Bleaching vs OA","Ofaveolata010570",1.7467672256942,-4.31961685432578,NA,NA,1.7467672256942,-4.31961685432578,"Inverse",1.7467672256942,4.31961685432578,2.57284962863158,0.0179156584494615,4.79052538322644e-05,373.981077570143,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_70","Bleaching vs OA","Ofaveolata010794",-1.09608990474356,2.39302469841433,"D-arabinitol dehydrogenase 1-like","Secondary metabolites biosynthesis, transport and catabolism",-1.09608990474356,2.39302469841433,"Inverse",1.09608990474356,2.39302469841433,1.29693479367078,0.080151212252494,0.00404552884039528,19.8122953548547,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_71","Bleaching vs OA","Ofaveolata010796",1.46856701711333,-6.76400692103824,"glutathione peroxidase activity","Posttranslational modification, protein turnover, chaperones",1.46856701711333,-6.76400692103824,"Inverse",1.46856701711333,6.76400692103824,5.29543990392492,0.033996404101903,1.7218411350258e-07,197442.164729057,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
